timestamp,distance,base_price,final_price,demand,weather_factor
2023-08-26 19:15:49,21.392298836716925,36.12012145062746,81.66,27,1.14141279214908
2023-04-21 01:33:47,15.873424404166103,28.394341716504663,30.08,9,0.9855734543903989
2023-04-06 11:28:31,20.997829655832163,46.54638617069248,54.15,6,1.111640524802267
2023-03-28 21:54:41,2.0313029310885513,4.334567140283415,5.3,9,1.029637067349153
2023-05-18 06:29:33,21.68558570331787,32.686171981779154,34.04,9,0.9438645819104843
2023-12-20 16:15:57,16.347272917884197,29.67748895743454,39.81,13,0.9112930637758921
2023-07-13 09:52:46,8.141153154124583,16.142101924811737,29.24,13,1.0742076332306947
2023-09-08 03:52:15,26.294721923428373,45.333472799506794,58.91,10,1.1694275630705395
2023-12-27 05:04:21,11.454482054397708,25.422406350842582,29.83,8,1.0459310766442167
2023-01-08 04:56:43,18.023832294607907,43.509940286514514,77.45,27,1.1594232729507106
2023-01-20 12:17:38,18.43517706474886,37.19779830342236,43.37,12,1.0771757212153352
2023-02-09 18:07:44,14.61311463150381,34.363882069946946,54.5,13,1.0935405186666747
2023-06-22 21:33:42,14.283223612446582,26.915129120826506,31.11,6,1.087484047482106
2023-06-14 03:35:55,18.21703004544057,41.77007778834207,52.71,8,1.159553970021379
2023-12-28 12:11:30,12.645584793890956,28.709617802575664,32.43,4,1.1204460240593597
2023-03-01 01:00:57,11.964590557524069,21.900755868395898,27.27,15,1.0762534848451057
2023-10-08 12:17:31,23.741491798126013,48.1044254224556,77.77,17,1.1627331560119587
2023-05-11 00:34:21,29.939531977286777,49.81974487240137,55.3,8,1.0017423323713432
2023-04-28 14:50:42,18.39504051687252,45.90788806938694,50.34,8,1.0056595922889173
2023-05-27 12:08:55,18.369480292187184,45.358659113887676,77.18,23,1.160365837169345
2023-09-19 00:35:50,24.57082892007231,48.778390889382905,53.37,8,0.9876423831550378
2023-11-20 02:24:19,12.450514912123477,30.681446310091946,34.44,8,1.054795254836741
2023-10-13 05:50:45,18.144229110351368,27.938942749240226,33.53,8,1.1170847666910853
2023-01-24 13:24:10,16.277948626006804,33.73250374367224,38.37,8,1.0520176281009175
2023-11-14 09:18:06,4.1507050777006205,6.690942781674076,12.24,19,1.135538552359301
2023-10-08 10:21:58,1.0568576531423441,1.8569106938022069,2.59,17,1.1938582236565718
2023-11-12 21:18:29,28.242850855978993,44.643187714279875,61.06,21,0.9709109519883246
2023-11-25 19:05:41,12.404083682878438,22.335119380799195,46.97,20,1.103931224291686
2023-12-05 09:01:14,19.13727426617612,46.740745537875135,95.46,20,1.1158184102931779
2023-05-20 14:44:28,23.74983465114531,46.48600054931884,59.24,19,0.9179834084423524
2023-12-20 10:01:56,16.20768957020391,27.54843870576645,35.36,17,1.0939397757468479
2023-08-03 16:33:22,28.495777439108704,46.09775570876168,82.14,25,1.098162853290455
2023-06-20 02:10:14,8.205784878447302,15.24537684627556,19.26,7,1.1690813609218549
2023-09-23 13:25:37,14.981564173917874,30.41853706248193,38.6,13,0.9104196463208779
2023-08-13 15:30:59,18.89517473417406,46.08967001392104,69.29,19,1.0511699675739652
2023-03-14 03:34:00,16.540464983288757,40.37571750516238,45.71,5,1.0957478900357307
2023-09-15 01:35:22,12.530534495265838,26.84661621688988,29.98,6,1.0946985373401723
2023-02-08 12:41:49,10.384424853651595,19.746349445356294,21.45,10,0.9028039572067921
2023-01-29 12:02:31,19.723908095816114,35.56360353657449,55.9,26,1.0325005893183177
2023-04-28 08:01:13,24.48012650116747,43.80787779519594,85.36,26,1.033703400703279
2023-12-11 10:13:01,17.855630297884066,35.01709744760649,41.76,7,1.1181343941750501
2023-08-03 13:00:14,23.936510746696207,41.12245394693772,50.05,9,1.1054292356265834
2023-01-04 13:01:41,18.86963426770988,37.867576008520786,35.9,4,0.9237117530740221
2023-11-24 04:22:47,6.667272766591384,13.592831952142744,16.99,12,1.1388606758182442
2023-04-11 05:02:02,18.079729427130793,38.36652215209477,37.86,11,0.9090244526417096
2023-05-29 13:32:46,15.91868141913655,31.81333910363565,38.52,9,1.1605492731524936
2023-07-30 12:05:50,7.486150624831766,13.904121087239211,17.99,23,0.9082139587403175
2023-05-10 04:25:04,1.1676226116279247,2.282932131625044,2.13,4,1.0005539776053431
2023-11-05 07:58:16,19.6976824769616,43.52915692967396,110.08,18,1.1819200774845018
2023-03-16 07:22:48,12.610295100720725,23.057074688794224,40.78,27,0.9576818494600792
2023-08-11 06:18:04,28.803032294434477,55.07550015276747,67.04,4,1.1744958459671335
2023-04-22 03:43:09,10.883753473946275,19.111044342226265,29.43,19,1.0702404768422227
2023-05-15 18:02:31,26.037717871664753,40.30561482507333,65.12,29,0.9559791567873257
2023-12-21 23:36:24,18.591732778118487,29.332136553068924,36.33,11,1.1632562161512083
2023-11-11 20:05:19,26.49087724432602,48.303162782878836,62.11,18,0.9213867332310642
2023-05-02 14:08:55,14.846713691812155,32.69389189564208,38.55,9,1.0636816325186662
2023-12-15 23:41:27,17.70763967397009,29.009475912829352,27.34,8,0.9512702420816291
2023-02-19 13:38:33,26.012974850716816,60.93213646724799,92.18,24,1.0283523133431562
2023-12-04 11:31:28,24.20858773647841,52.19921157902426,61.33,9,1.0870581649723627
2023-07-28 12:21:50,17.59586730821372,33.55505384980045,39.6,9,1.0861995718121693
2023-01-18 02:40:25,16.581921791207023,36.01097591970447,45.66,10,1.1701097932619002
2023-09-12 00:13:09,26.99195193523355,62.16634022474915,78.52,11,1.1428226921596925
2023-02-11 19:38:38,23.537080342937077,54.504216085915665,106.27,14,1.0938350225341198
2023-11-04 18:59:02,13.147608390877052,29.208903377437533,57.6,29,0.9920250104306101
2023-01-18 13:58:48,22.48398510366128,52.26391674143264,61.47,11,1.0785986394465383
2023-02-18 10:05:10,1.092605370714772,2.243054341506582,1.58,21,1.0507753615730113
2023-06-15 02:52:31,15.804297299037064,30.388263050514812,38.51,17,1.1103081705650473
2023-10-08 17:47:24,22.858021421716582,52.41619836105576,96.88,12,1.0480972044204664
2023-05-07 07:13:52,7.191947606171948,14.273687700466962,36.08,16,1.160965134921704
2023-11-23 09:05:52,7.087070197399333,11.261943004907662,20.79,23,0.9234021808539603
2023-07-26 16:26:20,26.304439570557783,56.19148064906725,77.46,19,0.9001208415125177
2023-08-25 14:17:29,17.47417056716739,43.01565883919996,54.68,8,1.1936955420126278
2023-07-30 18:33:47,18.020468950340863,35.12123452697675,67.46,14,1.0990033010755693
2023-04-22 00:30:28,26.729689135066916,47.886616087610676,61.42,19,0.9123688041872711
2023-03-29 21:08:38,1.8316324737106422,3.9211447635380092,3.53,13,0.9278252871913779
2023-06-01 20:31:27,22.722458327691395,51.02271915971912,67.92,13,1.1856448968984652
2023-12-01 11:14:39,16.72183031383436,25.715464285259607,30.17,5,1.160995040999361
2023-01-27 23:15:27,2.648679842876637,3.996673251949304,4.44,13,0.9121981368806913
2023-05-17 09:58:11,20.188376613550552,33.98368076747017,62.31,17,1.036142475070085
2023-01-05 19:56:22,17.690482662423378,36.0831263917044,66.07,25,1.1250521123425323
2023-02-11 15:39:33,8.754711011628226,14.095901203054764,24.48,14,1.1960626577607636
2023-06-28 09:58:31,18.369769995625333,28.66487484611272,52.88,23,1.015952530713344
2023-03-14 20:19:24,17.533289801565722,34.0978835866121,39.3,6,1.0944497563749043
2023-10-14 09:23:59,12.880622257241905,20.70912118814372,51.04,17,1.178618413232381
2023-07-29 14:53:16,9.557991080587662,16.092506846607346,23.59,19,1.0138356393028605
2023-06-12 03:45:06,1.8379692849332128,4.352972883728194,6.27,10,1.131480448409383
2023-02-14 06:54:10,1.7979961460025775,2.8852590379380563,2.63,13,1.142868944884421
2023-03-17 10:06:50,6.8067602339430335,12.681810800976312,15.71,15,1.0603649161161912
2023-07-12 22:58:11,14.309358609720919,25.048642459060186,30.69,9,1.1202530457659097
2023-05-01 13:36:28,22.780870166044654,55.62144986910909,69.11,12,1.0919040093247474
2023-02-05 15:47:12,27.22319341433958,64.78462991267159,117.8,30,1.1734176771465568
2023-09-18 02:50:27,2.1966018440392583,3.3537796042189654,2.66,13,0.9452189368630646
2023-01-10 12:06:37,1.535207208158039,3.5104092625354006,2.28,8,1.0567589639399018
2023-10-12 02:30:57,6.123919884876725,12.706540573593026,15.62,12,1.0806011777682987
2023-06-17 00:08:46,6.874275715545231,16.731857457348692,28.7,15,1.1964185444094304
2023-05-28 12:45:18,6.92352259547929,17.14200502345153,27.37,23,1.0322525017108939
2023-06-18 23:09:16,28.1746551797478,61.432417964676766,84.55,18,0.9657133528086956
2023-12-06 00:01:01,23.782432289400635,51.03779742458942,64.08,13,1.1105317073630214
2023-06-14 10:48:40,5.065616382972189,9.996536772417818,12.8,8,1.0589924082673978
2023-12-21 21:00:15,27.193301484505152,61.66266129907512,67.15,12,0.9578152960483262
2023-01-24 08:53:57,17.584943574478263,40.290033596248776,73.94,17,1.0544659636517943
2023-11-01 12:47:21,18.094555218237105,44.88482891599119,60.43,10,1.1831316739897055
2023-05-23 22:47:55,26.195819828952878,63.29217408121821,78.54,19,1.0524484597253148
2023-07-09 23:45:59,15.629769941302179,36.754086432240975,64.07,22,1.166057055452466
2023-08-21 06:07:05,6.202109499445266,14.24596111888728,13.25,4,0.9032672051864705
2023-06-07 00:48:53,11.114292940105562,23.807030382681997,23.44,6,0.9020742770440621
2023-09-18 16:02:05,14.500512488165533,23.869523241371326,43.4,19,1.154039022121294
2023-08-18 01:35:14,22.412928826246674,46.148698338192425,46.88,8,0.9461902778750653
2023-02-04 14:39:27,17.313579873210685,27.080901166456538,39.01,21,0.9829286555597774
2023-03-25 16:38:47,7.260671524558344,11.55095710315533,24.02,14,1.1696083923223302
2023-09-06 14:29:59,28.136423086638136,63.75756945462262,71.44,9,1.0274998190500653
2023-11-27 06:10:14,11.160102658506027,17.569804713595765,22.02,12,1.0785522573435382
2023-11-19 22:30:24,29.983663209203982,54.99939059336928,85.13,21,1.071493655982642
2023-01-24 19:24:53,28.970825485891,63.65668970328298,87.13,13,0.9305957303922557
2023-08-14 23:34:40,20.593613338356015,37.55606633893893,37.5,7,0.9532731389690725
2023-03-28 16:11:11,12.44569048771729,29.349548939982114,53.55,17,1.1994391611933022
2023-05-27 02:03:39,18.753033918636305,45.62500647743434,69.95,14,1.1420413402108809
2023-06-11 21:43:54,22.712975096073702,47.191551813858,69.42,24,0.9693987264416116
2023-10-03 17:14:24,16.868975866375614,26.726293552143158,48.16,19,1.1650444378082698
2023-12-18 02:48:16,23.155429467241593,42.15774017691267,55.77,12,1.1816150318310672
2023-11-17 17:01:59,8.00635567910128,16.196170618811184,29.51,23,1.1000927889658612
2023-05-16 00:39:13,1.2670899497496382,2.8185420907595757,3.55,6,1.0923293564399752
2023-03-26 19:07:57,16.255126989111943,32.49161736002125,74.2,22,1.1921488662989783
2023-02-26 14:17:01,27.627086575390425,46.34671820825706,73.05,17,1.1349299251354354
2023-01-16 17:26:05,22.401328554650586,53.31093454863547,91.63,13,1.1534264497102014
2023-07-13 05:47:00,25.67550340970049,62.47195844750332,66.56,15,0.9300197461714139
2023-05-28 19:14:43,19.65322061930161,47.438587845747776,89.0,23,0.972904163341314
2023-09-06 20:57:07,26.323140977686812,56.039786877329746,63.41,7,1.0850157776825977
2023-07-02 05:47:58,28.775931983740914,45.325918655569325,61.34,24,0.9287749332857144
2023-04-09 06:41:06,12.32826256464181,23.38894884235471,38.24,25,1.0812417398208487
2023-02-12 04:34:26,28.042966248865056,56.44914082394727,83.69,17,1.0605877976820135
2023-08-16 11:44:51,16.89420102585907,27.519103382222784,34.95,9,1.1187983273325501
2023-06-22 20:35:10,29.89848946168126,61.41445763804962,69.26,9,1.0562501130608677
2023-11-30 23:23:12,11.325067663472593,27.641404834833597,32.96,9,1.1156978323723834
2023-01-01 14:08:34,5.677023596929738,13.355603726645503,19.25,16,1.0398751170804361
2023-06-23 03:00:17,4.892794612079384,10.56894440698833,13.23,10,1.0981614616625401
2023-12-24 06:54:39,26.24977312486077,63.900469199071814,93.17,28,0.9396743854947358
2023-07-23 17:58:54,12.775734699238788,29.346679164344856,55.27,22,0.9719972257209231
2023-02-02 14:43:24,19.49097318231321,42.54094721226947,51.94,9,1.1415192648808121
2023-06-04 03:58:59,18.224619617715778,30.147716330286297,45.17,23,1.0316020617544812
2023-08-31 19:55:54,15.960038494137608,28.051169457114142,50.67,20,1.1607522749396013
2023-04-03 21:24:34,29.881660792592907,50.0417869882668,59.94,7,1.1298466962129943
2023-10-13 00:14:21,17.120713128231245,26.133383668125745,33.56,11,1.1726764706398196
2023-01-04 00:49:20,26.202997796189976,51.007586975111195,56.73,10,0.9768387359880163
2023-03-07 22:38:02,4.9831971370315875,9.382448417771881,10.83,1,1.1856538796760083
2023-01-03 21:48:32,14.998391224895437,27.268562242894614,29.03,10,1.0122683148628842
2023-10-13 12:41:36,2.965005532809906,6.932537448161309,8.25,5,1.1890072240333014
2023-06-30 00:54:28,16.78019737864937,28.387642553558486,26.78,6,0.9614826351683381
2023-03-24 09:51:38,6.000418332225829,9.450706548475154,15.64,24,1.0126656055093337
2023-05-12 17:29:36,14.66378027929662,34.060232202518854,58.95,17,1.1155823384982781
2023-01-24 12:31:24,26.46711693202713,52.447469617535326,61.72,10,1.0536090799899585
2023-03-21 00:59:03,23.448493437801634,56.13154435151179,66.05,6,1.1100437794857472
2023-02-21 20:39:06,17.575768849506716,35.6623519213006,47.57,10,1.1672454924703053
2023-10-19 02:18:51,13.464274026039602,29.78368380879055,30.33,5,0.993289728243113
2023-12-03 20:20:04,20.617794035004163,35.983685538097916,56.98,21,1.0989028527480333
2023-11-03 03:06:24,6.945066684245926,15.936660525485344,19.03,8,1.160759789649803
2023-08-21 18:44:52,1.0058585863853202,2.4255333518323825,3.61,18,0.9937516903528966
2023-12-09 23:15:12,23.497933206276915,43.02336897133462,78.57,30,1.1940842643519447
2023-02-18 20:12:00,11.319180792030947,22.115324335111467,34.92,20,1.093540259677297
2023-04-03 18:35:00,23.267046617692525,56.13408672141873,87.41,30,0.9271805855079528
2023-01-21 05:24:57,21.988292555822895,45.08730588776811,56.95,15,0.9147400639584524
2023-05-25 09:07:26,26.061290083595964,49.79949094431917,88.36,19,0.9861933863049827
2023-02-15 20:56:05,21.057788807545037,37.63837931356931,40.2,6,1.0413185015192001
2023-03-02 15:30:15,8.841186072147893,13.26237223996223,14.12,9,0.994676299527896
2023-07-16 23:26:22,3.236785100163697,6.464489858840905,9.23,13,0.9734965304928045
2023-07-01 11:33:42,21.315941934763522,49.00690971731838,63.05,16,0.9182429515350541
2023-02-12 22:43:23,8.793640592001115,19.126968594650265,32.28,18,1.19107447346401
2023-01-08 18:19:00,26.15120853157997,62.803410415651626,108.09,19,0.934286469424933
2023-06-02 02:34:01,6.9383953688239455,13.617207673065721,13.65,10,0.9685248232206785
2023-09-03 18:40:38,7.916128014066348,11.936059034325725,20.03,16,0.9194541995332218
2023-12-20 14:51:39,5.51276698383772,11.71895424373164,15.96,14,1.0741134124187055
2023-09-10 08:18:55,27.063730887610582,46.70254748091878,114.23,21,1.1301543241948895
2023-07-02 08:50:10,13.265766069693766,21.04947996679021,41.16,20,0.9052952143907763
2023-07-22 10:28:29,2.891156630499961,5.39875738142339,7.46,18,0.9242235924190167
